movie_id,title,release_date,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
1598,Lost Love,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1599,Return of Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1600,Hidden River,01-Jan-1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1601,Hidden Sun,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1602,Lost Fire,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1603,Silent Ocean,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1604,A River,01-Jan-1995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1605,Dark Love,01-Jan-1995,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,The Storm,01-Jan-1995,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1607,Return of Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1608,Lost Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1609,Silent Mountain,01-Jan-1995,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1610,Dark Fire,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1611,The Ocean,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1612,Dark Ocean,01-Jan-1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1613,Rise of Night,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Dark Moon,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,A Sun,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1616,Lost Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1617,Fall of Fire,01-Jan-1995,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1618,Lost Love,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1619,A Night,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1620,Silent Sky 2,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1621,Hidden Mountain,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1622,The City,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,The Night 4,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Fall of Love,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1625,The War 3,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1626,Silent Dream 2,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1627,Fall of Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1628,Silent Journey,01-Jan-1995,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1629,Return of Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1630,Dark Shadow,01-Jan-1995,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1631,Return of Dream,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,Fall of Moon,01-Jan-1995,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1633,A War,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,Silent War,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1635,The Dream,01-Jan-1995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1636,A Desert,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1637,Rise of Mountain,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,Fall of Gate,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1639,The Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1640,Fall of Mountain,01-Jan-1995,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1641,Rise of Star,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1642,Rise of Light,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,Dark Gate,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1644,Hidden Light 3,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1645,Rise of Storm,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1646,Hidden Mountain,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1647,Return of Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1648,Rise of Night,01-Jan-1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1649,Hidden Gate,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1650,The Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1651,Return of Ocean,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1652,Return of Mountain,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Lost Star,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1654,Silent Dream,01-Jan-1995,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1655,Last City 3,01-Jan-1995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1656,The Mountain,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1657,Lost Fire,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1658,Silent Dream,01-Jan-1995,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,Lost Star,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1660,Silent Love,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1661,Hidden Ocean,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1662,Lost City,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1663,Fall of Ocean,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,The Desert,01-Jan-1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Return of Storm,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1666,Last Sky,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,A Ocean,01-Jan-1995,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1668,Rise of Desert,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1669,Lost City,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1670,Last Sun,01-Jan-1995,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1671,A Light,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1672,A Journey,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1673,Return of Night,01-Jan-1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,Rise of Light,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1675,A Journey,01-Jan-1995,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1676,Dark Mountain,01-Jan-1995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1677,Hidden Love,01-Jan-1995,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1678,Hidden Shadow 2,01-Jan-1995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1679,Silent Shadow 2,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1680,The Star,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1681,Dark Star,01-Jan-1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1682,The Sky,01-Jan-1995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
